Category,Name,Price,Rating,Reviews,URL,Price_Clean,Rating_Clean,Reviews_Clean,Price_per_Review,High_Rating_Flag,Price_Category
chargers,100W 15-Port USB Charger 15xUSB-A Fast Charging Desktop Charging Station EU Plug US Plug for Huawei Pura 70 Ultra for Xiaomi Civi 4Pro for Samsung Galaxy Z Fold6 for iPhone 15 14 13 12 Pro,US$20.99,,0 review,https://www.banggood.com/100W-15-Port-USB-Charger-15xUSB-A-Fast-Charging-Desktop-Charging-Station-EU-Plug-US-Plug-for-Huawei-Pura-70-Ultra-for-Xiaomi-Civi-4Pro-for-Samsung-Galaxy-Z-Fold6-for-iPhone-15-14-13-12-Pro-p-2017839.html?cur_warehouse=CN&ID=47184&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,20.99,,0,20.99,0,Moderate
chargers,[GaN Tech] 120W 6-Port USB PD Charger 3USB-A+3USB-C Fast Charging Desktop Charging Station EU Plug for iPhone 15 14 13 for Huawei Pura 70 Ultra for Xiaomi 14pro for Samsung Galaxy S24,US$21.99,,4 reviews,https://www.banggood.com/GaN-Tech-120W-6-Port-USB-PD-Charger-3USB-A+3USB-C-Fast-Charging-Desktop-Charging-Station-EU-Plug-for-iPhone-15-14-13-for-Huawei-Pura-70-Ultra-for-Xiaomi-14pro-for-Samsung-Galaxy-S24-p-2013154.html?cur_warehouse=CN&ID=471846287830&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,21.99,,4,4.398,0,Moderate
chargers,[GaN Tech] 200W 6-Port USB PD Charger 2USB-A+4USB-C Fast Charging Desktop Charging Station EU Plug for iPhone 15 14 13 for Huawei Mate60 Pro for Xiaomi Civi4 Pro for Samsung Galaxy S24,US$25.99,,2 reviews,https://www.banggood.com/GaN-Tech-200W-6-Port-USB-PD-Charger-2USB-A+4USB-C-Fast-Charging-Desktop-Charging-Station-EU-Plug-for-iPhone-15-14-13-for-Huawei-Mate60-Pro-for-Xiaomi-Civi4-Pro-for-Samsung-Galaxy-S24-p-2013155.html?cur_warehouse=CN&ID=471846287830&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,25.99,,2,8.663333333333332,0,Moderate
chargers,[GaN Tech] ESSAGER ES-CD40 45W 2-Port USB PD Charger USB-A+USB-C PD3.0 QC4.0 PPS FCP AFC Apple 2.4A Fast Charging Wall Charger Adapter EU Plug for iPhone 15 14 13 for Huawei Pura 70 Ultra for Xiaomi Civi4 Pro for Samsung Galaxy S24,US$15.99,,0 review,https://www.banggood.com/GaN-Tech-ESSAGER-ES-CD40-45W-2-Port-USB-PD-Charger-USB-A+USB-C-PD3_0-QC4_0-PPS-FCP-AFC-Apple-2_4A-Fast-Charging-Wall-Charger-Adapter-EU-Plug-for-iPhone-15-14-13-for-Huawei-Pura-70-Ultra-for-Xiaomi-Civi4-Pro-for-Samsung-Galaxy-S24-p-2013516.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,15.99,,0,15.99,0,Cheap
chargers,[GaN Tech] USLION PD65W 2-Port USB PD Charger USB-C+USB-A PD QC3.0 Fast Charging Wall Charger Adapter EU Plug for iPhone 15 14 13 for Huawei Mate60 Pro for Samsung Galaxy Z Flip4 for Xiaomi 13pro,US$16.99,,3 reviews,https://www.banggood.com/GaN-Tech-USLION-PD65W-2-Port-USB-PD-Charger-USB-C+USB-A-PD-QC3_0-Fast-Charging-Wall-Charger-Adapter-EU-Plug-for-iPhone-15-14-13-for-Huawei-Mate60-Pro-for-Samsung-Galaxy-Z-Flip4-for-Xiaomi-13pro-p-2005579.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,16.99,,3,4.2475,0,Cheap
chargers,WLX-818H 65W 6-Port USB PD Charger 5USB-A+USB-C PD QC3.0 Fast Wireless Charger Desktop Charging Station for iPhone 15 14 13 for Huawei Mate60 Pro for Xiaomi 14pro for Samsung Galaxy Z Flip4,US$32.99,,0 review,https://www.banggood.com/WLX-818H-65W-6-Port-USB-PD-Charger-5USB-A+USB-C-PD-QC3_0-Fast-Wireless-Charger-Desktop-Charging-Station-for-iPhone-15-14-13-for-Huawei-Mate60-Pro-for-Xiaomi-14pro-for-Samsung-Galaxy-Z-Flip4-p-2007446.html?cur_warehouse=CN&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,32.99,,0,32.99,0,Moderate
chargers,[GaN Tech] ESSAGER ES-CD35 67W 4-Port USB PD Charger 2USB-A+2USB-C PD3.0 QC4.0 AFC FCP SCP PPS BC1.2 DCP Apple2.4A Fast Charging Wall Charger Adapter EU Plug US Plug with 1M C8 Power Cable,US$27.99,,1 review,https://www.banggood.com/GaN-Tech-ESSAGER-ES-CD35-67W-4-Port-USB-PD-Charger-2USB-A+2USB-C-PD3_0-QC4_0-AFC-FCP-SCP-PPS-BC1_2-DCP-Apple2_4A-Fast-Charging-Wall-Charger-Adapter-EU-Plug-US-Plug-with-1M-C8-Power-Cable-p-2008500.html?cur_warehouse=CN&ID=47184&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,27.99,,1,13.995,0,Moderate
chargers,AR-PD05 65W 3-Port USB PD Charger USB-A+2Type-C PD QC3.0 Fast Charging Wall Charger Adapter EU Plug for iPhone 15 14 13 for Xiaomi 14pro for Huawei Mate60 Pro for Samsung Galaxy S24,US$9.49,,5 reviews,https://www.banggood.com/AR-PD05-65W-3-Port-USB-PD-Charger-USB-A+2Type-C-PD-QC3_0-Fast-Charging-Wall-Charger-Adapter-EU-Plug-for-iPhone-15-14-13-for-Xiaomi-14pro-for-Huawei-Mate60-Pro-for-Samsung-Galaxy-S24-p-2009637.html?cur_warehouse=CN&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,9.49,,5,1.5816666666666668,0,Cheap
chargers,5V3A 6-Port USB Charger 6USB-A QC3.0 Fast Charging Wall Charger Adapter EU Plug for iPhone 15 14 13 for Xiaomi 14pro for Huawei Mate60 Pro for Samsung Galaxy S24,US$9.99,,1 review,https://www.banggood.com/5V3A-6-Port-USB-Charger-6USB-A-QC3_0-Fast-Charging-Wall-Charger-Adapter-EU-Plug-for-iPhone-15-14-13-for-Xiaomi-14pro-for-Huawei-Mate60-Pro-for-Samsung-Galaxy-S24-p-2009639.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,9.99,,1,4.995,0,Cheap
chargers,[GaN Tech] BK312 35W 2-Port USB PD Charger USB-A+USB-C PD QC3.0 PPS Fast Charging Wall Charger Adapter EU Plug for iPhone 15 14 13 for Xiaomi 14pro for Huawei Mate60 Pro for Samsung Galaxy S24,US$11.99,,0 review,https://www.banggood.com/GaN-Tech-BK312-35W-2-Port-USB-PD-Charger-USB-A+USB-C-PD-QC3_0-PPS-Fast-Charging-Wall-Charger-Adapter-EU-Plug-for-iPhone-15-14-13-for-Xiaomi-14pro-for-Huawei-Mate60-Pro-for-Samsung-Galaxy-S24-p-2009645.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,11.99,,0,11.99,0,Cheap
chargers,[GaN Tech] 200W 6-Port USB PD Charger 2USB-A+4USB-C PD Fast Charging Desktop Charging Station EU Plug for iPhone 15 14 13 13 Pro for Huawei Mate60pro for Samsung Galaxy S23 for Xiaomi13pro,US$20.99,,3 reviews,https://www.banggood.com/GaN-Tech-200W-6-Port-USB-PD-Charger-2USB-A+4USB-C-PD-Fast-Charging-Desktop-Charging-Station-EU-Plug-for-iPhone-15-14-13-13-Pro-for-Huawei-Mate60pro-for-Samsung-Galaxy-S23-for-Xiaomi13pro-p-1999410.html?cur_warehouse=CN&ID=567117&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,20.99,,3,5.2475,0,Moderate
chargers,65W 5-Port USB PD Charger 4USB-A+USB-C PD QC3.0 Fast Charging Desktop Charging Station EU Plug for iPhone 15 14 13 for Samsung Galaxy S23 for Huawei Mate60 Pro for Xiaomi 13pro,US$24.99,,7 reviews,https://www.banggood.com/65W-5-Port-USB-PD-Charger-4USB-A+USB-C-PD-QC3_0-Fast-Charging-Desktop-Charging-Station-EU-Plug-for-iPhone-15-14-13-for-Samsung-Galaxy-S23-for-Huawei-Mate60-Pro-for-Xiaomi-13pro-p-1999432.html?cur_warehouse=CN&ID=567117&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,24.99,,7,3.12375,0,Moderate
chargers,[GaN Tech] 160W 6-Port USB PD Charger 2USB-A+4USB-C Fast Charging Desktop Charging Station EU Plug US Plug for iPhone 15Pro Max for Huawei Mate60 Pro for Samsung Galaxy S23 for Xiaomi 13pro,US$23.99,,0 review,https://www.banggood.com/GaN-Tech-160W-6-Port-USB-PD-Charger-2USB-A+4USB-C-Fast-Charging-Desktop-Charging-Station-EU-Plug-US-Plug-for-iPhone-15Pro-Max-for-Huawei-Mate60-Pro-for-Samsung-Galaxy-S23-for-Xiaomi-13pro-p-2000680.html?cur_warehouse=CN&ID=557644&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,23.99,,0,23.99,0,Moderate
chargers,[GaN Tech] ESSAGER ES-CD46 65W 2-Port USB PD Charger USB-A+Type-C PD3.0/2.0 QC4.0 FCP SCP DCP AFC PPS iP2.4A Fast Charging Wall Charger Adapter EU Plug US Plug for iPhone 16 16 Pro 15 14 13 Pro Max for Xiaomi 15pro for Samsung Galaxy Z Flip6,US$25.99,,1 review,https://www.banggood.com/GaN-Tech-ESSAGER-ES-CD46-65W-2-Port-USB-PD-Charger-USB-A+Type-C-PD3_0-or-2_0-QC4_0-FCP-SCP-DCP-AFC-PPS-iP2_4A-Fast-Charging-Wall-Charger-Adapter-EU-Plug-US-Plug-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-Xiaomi-15pro-for-Samsung-Galaxy-Z-Flip6-p-2027253.html?cur_warehouse=CN&ID=47184&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,25.99,,1,12.995,0,Moderate
chargers,BK317 PD25W 2-Port USB PD Charger USB-A+USB-C PD QC3.0 Fast Charging Wall Charger Adapter EU Plug for iPhone 15 14 13 Pro for Samsung Galaxy Z Flip6 for Huawei Nova Flip for Honor Magic V3,US$9.49,,0 review,https://www.banggood.com/BK317-PD25W-2-Port-USB-PD-Charger-USB-A+USB-C-PD-QC3_0-Fast-Charging-Wall-Charger-Adapter-EU-Plug-for-iPhone-15-14-13-Pro-for-Samsung-Galaxy-Z-Flip6-for-Huawei-Nova-Flip-for-Honor-Magic-V3-p-2020526.html?cur_warehouse=CN&ID=6287832&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,9.49,,0,9.49,0,Cheap
chargers,USLION 375-PD PD20W 4-Port USB PD Charger 3USB-A+USB-C PD QC3.0 Support AFC FCP Fast Charging Wall Charger Adapter EU Plug for iPhone 15 14 13 Pro for Samsung Galaxy Z Flip 6 for Honor Magic V3 for Huawei Nova Flip,US$10.49,,0 review,https://www.banggood.com/USLION-375-PD-PD20W-4-Port-USB-PD-Charger-3USB-A+USB-C-PD-QC3_0-Support-AFC-FCP-Fast-Charging-Wall-Charger-Adapter-EU-Plug-for-iPhone-15-14-13-Pro-for-Samsung-Galaxy-Z-Flip-6-for-Honor-Magic-V3-for-Huawei-Nova-Flip-p-2020528.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,10.49,,0,10.49,0,Cheap
chargers,20W 2-Port USB PD Charger USB-A+Type-C PD QC3.0 2.0 AFC FCP Apple2.4A Fast Charging Wall Charger Adapter EU Plug for iPhone 15 14 13 for Huawei Mate60 Pro for Xiaomi 13pro for Samsung Galaxy Z Flip4,US$7.49,,16 reviews,https://www.banggood.com/20W-2-Port-USB-PD-Charger-USB-A+Type-C-PD-QC3_0-2_0-AFC-FCP-Apple2_4A-Fast-Charging-Wall-Charger-Adapter-EU-Plug-for-iPhone-15-14-13-for-Huawei-Mate60-Pro-for-Xiaomi-13pro-for-Samsung-Galaxy-Z-Flip4-p-2003465.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,7.49,,16,0.44058823529411767,0,Cheap
chargers,WLX-M9A 110W 6-Port USB PD Charger 3USB-A+3USB-C PD QC3.0 Fast Wireless Charging with Digital Display Desktop Charging Station EU Plug US Plug for iPhone 15 14 13 Pro for Samsung Galaxy Z Fold6 for Xiaomi Civi 4 Pro,US$37.99,,2 reviews,https://www.banggood.com/WLX-M9A-110W-6-Port-USB-PD-Charger-3USB-A+3USB-C-PD-QC3_0-Fast-Wireless-Charging-with-Digital-Display-Desktop-Charging-Station-EU-Plug-US-Plug-for-iPhone-15-14-13-Pro-for-Samsung-Galaxy-Z-Fold6-for-Xiaomi-Civi-4-Pro-p-2018644.html?cur_warehouse=CN&ID=47757&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,37.99,,2,12.663333333333334,0,Moderate
chargers,65W 6-Port USB Charger 3.1A USB-A*5 QC3.0 Fast Charging Wall Charger Adapter EU Plug US Plug for iPhone 12 13 14 14 Pro for Huawei Mate50 for Samsung Galaxy S23 for Oppo Reno9 for Redmi K60,US$9.49,,5 reviews,https://www.banggood.com/65W-6-Port-USB-Charger-3_1A-USB-A+5-QC3_0-Fast-Charging-Wall-Charger-Adapter-EU-Plug-US-Plug-for-iPhone-12-13-14-14-Pro-for-Huawei-Mate50-for-Samsung-Galaxy-S23-for-Oppo-Reno9-for-Redmi-K60-p-1993322.html?cur_warehouse=CN&ID=567117&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,9.49,,5,1.5816666666666668,0,Cheap
chargers,USLION BK303 100W 4-Port USB PD Charger 2USB-A+2USB-C PD QC3.0 Fast Charging Wall Charger Adapter EU Plug US Plug for iPhone 15 14 13 Pro for Huawei Nova Pro for Samsung Galaxy Z Flip6 for Xiaomi Civi 4Pro,US$10.99,,0 review,https://www.banggood.com/USLION-BK303-100W-4-Port-USB-PD-Charger-2USB-A+2USB-C-PD-QC3_0-Fast-Charging-Wall-Charger-Adapter-EU-Plug-US-Plug-for-iPhone-15-14-13-Pro-for-Huawei-Nova-Pro-for-Samsung-Galaxy-Z-Flip6-for-Xiaomi-Civi-4Pro-p-2021546.html?cur_warehouse=CN&ID=567117&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,10.99,,0,10.99,0,Cheap
chargers,AR-880 3.1A 65W 6-Port USB PD Charger 4USB-A+2USB-C Fast Charging Wall Charger Adapter EU Plug for iPhone 15 14 13 Pro for Huawei Nova Flip for Samsung Galaxy Z Fold 6 for Xiaomi MIX Fold4,US$7.10,,7 reviews,https://www.banggood.com/AR-880-3_1A-65W-6-Port-USB-PD-Charger-4USB-A+2USB-C-Fast-Charging-Wall-Charger-Adapter-EU-Plug-for-iPhone-15-14-13-Pro-for-Huawei-Nova-Flip-for-Samsung-Galaxy-Z-Fold-6-for-Xiaomi-MIX-Fold4-p-2019918.html?cur_warehouse=CN&ID=6287843&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,7.1,,7,0.8875,0,Cheap
chargers,5-Port USB PD Charger 3USB-A+2USB-C PD QC3.0 Fast Charging Wall Charger Adapter EU Plug US Plug for iPhone 15 14 13 Pro for Samsung Galaxy Z Flip6 for Huawei Nova Flip for Xiaomi MIX Fold4,US$7.01,,5 reviews,https://www.banggood.com/5-Port-USB-PD-Charger-3USB-A+2USB-C-PD-QC3_0-Fast-Charging-Wall-Charger-Adapter-EU-Plug-US-Plug-for-iPhone-15-14-13-Pro-for-Samsung-Galaxy-Z-Flip6-for-Huawei-Nova-Flip-for-Xiaomi-MIX-Fold4-p-2021304.html?cur_warehouse=CN&ID=557641&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,7.01,,5,1.1683333333333332,0,Cheap
chargers,Bakeey 100W 8-Port USB PD Charger PD3.0 QC3.0 Desktop Charging Station Smart Charger 10W Wireless Charger Charging Pad For iPhone 11 SE 2020 Huawei,US$32.29,,566 reviews,https://www.banggood.com/Bakeey-100W-8-Port-USB-PD-Charger-PD3_0-QC3_0-Desktop-Charging-Station-Smart-Charger-10W-Wireless-Charger-Charging-Pad-For-iPhone-11-SE-2020-Huawei-p-1716456.html?cur_warehouse=CN&ID=47184&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,32.29,,566,0.05694885361552028,0,Moderate
chargers,65W 6-Port USB PD Charger 3USB-A+3USB-C PD QC3.0 Fast Charging Wall Charger Adapter EU Plug US Plug for iPhone 16 16 Pro 15 14 13 Pro Max for Samsung Galaxy Z Flip 6 for Huawei Mate XT,US$7.39,,4 reviews,https://www.banggood.com/65W-6-Port-USB-PD-Charger-3USB-A+3USB-C-PD-QC3_0-Fast-Charging-Wall-Charger-Adapter-EU-Plug-US-Plug-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-Samsung-Galaxy-Z-Flip-6-for-Huawei-Mate-XT-p-2028518.html?cur_warehouse=CN&ID=6329060&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,7.39,,4,1.478,0,Cheap
chargers,66W 4-Port USB Power Strip 2USB-A+2USB-C PD Fast Charging Desktop Charger Adapter with 3 Lines for iPhone 16 16 Pro 15 14 13 Pro Max for XIAOMI for SAMSUNG HUAWEI,US$7.66,,0 review,https://www.banggood.com/66W-4-Port-USB-Power-Strip-2USB-A+2USB-C-PD-Fast-Charging-Desktop-Charger-Adapter-with-3-Lines-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-XIAOMI-for-SAMSUNG-HUAWEI-p-2029375.html?cur_warehouse=CN&ID=6331353&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,7.66,,0,7.66,0,Cheap
chargers,65W 6-Port USB PD Charger 3USB-A+3USB-C PD QC Fast Charging Wall Charger Adapter EU Plug US Plug for iPhone 16 16 Pro 15 14 13 Pro Max for Xiaomi 15pro for Huawei Mate XT for Oppo Reno 13,US$7.09,,4 reviews,https://www.banggood.com/65W-6-Port-USB-PD-Charger-3USB-A+3USB-C-PD-QC-Fast-Charging-Wall-Charger-Adapter-EU-Plug-US-Plug-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-Xiaomi-15pro-for-Huawei-Mate-XT-for-Oppo-Reno-13-p-2027243.html?cur_warehouse=CN&ID=6329060&rmmds=CategoryPhonesPop&trace_id=c5e91763845477450,7.09,,4,1.418,0,Cheap
chargers,[GaN Tech] Bakeey YMX-800W 800W 10-Port USB PD Charger 2USB-A+8USB-C PD QC Fast Charging Desktop Charging Station EU Plug US Plug for iPhone 16 Pro Max 15 14 13 Pro for Huawei Pura X for Xiaomi 15 Ultra for Samsung Galazy S25 Ultra,US$36.99,,3 reviews,https://www.banggood.com/GaN-Tech-Bakeey-YMX-800W-800W-10-Port-USB-PD-Charger-2USB-A+8USB-C-PD-QC-Fast-Charging-Desktop-Charging-Station-EU-Plug-US-Plug-for-iPhone-16-Pro-Max-15-14-13-Pro-for-Huawei-Pura-X-for-Xiaomi-15-Ultra-for-Samsung-Galazy-S25-Ultra-p-2033881.html?cur_warehouse=CN&ID=47184&rmmds=CategoryPhonesPop&trace_id=c5e91763845495987,36.99,,3,9.2475,0,Moderate
chargers,[GaN Tech]Bakeey YMX-600W 600W 8-Port USB PD Charger 5USB-C+3USB-A QC PD3.1 Fast Charging Desktop Charging Station EU Plug US Plug for iPhone 16 16 Pro 15 14 13 Pro Max for Xiaomi 15pro for Samsung Galaxy Z Flip6,US$31.99,,17 reviews,https://www.banggood.com/GaN-TechBakeey-YMX-600W-600W-8-Port-USB-PD-Charger-5USB-C+3USB-A-QC-PD3_1-Fast-Charging-Desktop-Charging-Station-EU-Plug-US-Plug-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-Xiaomi-15pro-for-Samsung-Galaxy-Z-Flip6-p-2028850.html?cur_warehouse=CN&ID=567116&rmmds=CategoryPhonesPop&trace_id=c5e91763845495987,31.99,,17,1.777222222222222,0,Moderate
chargers,[GaN Tech] Blitzwolf® BW-S30 175W 6-Port USB PD Charger 4USB-C+2USB-A QC PD Digital Display Fast Charging Desktop Charging Station for iPhone 16 16 Pro 15 14 13 Pro Max for MacBook Pro for Airpods for Apple Watch,US$26.99,,87 reviews,https://www.banggood.com/GaN-Tech-Blitzwolf-BW-S30-175W-6-Port-USB-PD-Charger-4USB-C+2USB-A-QC-PD-Digital-Display-Fast-Charging-Desktop-Charging-Station-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-MacBook-Pro-for-Airpods-for-Apple-Watch-p-2029228.html?cur_warehouse=CN&ID=431016287830&rmmds=CategoryPhonesPop&trace_id=c5e91763845495987,26.99,,87,0.30670454545454545,0,Moderate
chargers,Bakeey WLX-X9S 140W 8-Port USB PD Charger 4USB-A+4USB-C PD QC3.0 Fast Wireless Charging Desktop Charging Station Support Digital Display EU Plug US Plug for iPhone 16 16 Pro 15 14 13 Pro Max for Xiaomi 15 Ultra for Samsung Galaxy S25 Ultra,US$38.99,,2 reviews,https://www.banggood.com/Bakeey-WLX-X9S-140W-8-Port-USB-PD-Charger-4USB-A+4USB-C-PD-QC3_0-Fast-Wireless-Charging-Desktop-Charging-Station-Support-Digital-Display-EU-Plug-US-Plug-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-Xiaomi-15-Ultra-for-Samsung-Galaxy-S25-Ultra-p-2031237.html?cur_warehouse=CN&ID=47184&rmmds=CategoryPhonesPop&trace_id=c5e91763845495987,38.99,,2,12.996666666666668,0,Moderate
chargers,TENSAJ Shanba No.1 65W 8-Port USB Wireless Charger Station with LCD Digital Display 6USB-A+2USB-C PD QC3.0 FCP SCP AFC Fast Charging Desktop Charging Station EU Plug for iPhone 16 16 Pro 15 14 13 Pro Max for Huawei Pura X for Xiaomi 15pro,US$26.99,,3 reviews,https://www.banggood.com/TENSAJ-Shanba-No_1-65W-8-Port-USB-Wireless-Charger-Station-with-LCD-Digital-Display-6USB-A+2USB-C-PD-QC3_0-FCP-SCP-AFC-Fast-Charging-Desktop-Charging-Station-EU-Plug-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-Huawei-Pura-X-for-Xiaomi-15pro-p-2034344.html?cur_warehouse=CN&ID=47184&rmmds=CategoryPhonesPop&trace_id=c5e91763845495987,26.99,,3,6.7475,0,Moderate
chargers,[GaN Tech] Blitzwolf® BW-S31 240W 6-Port USB PD Charger 4USB-C+2USB-A QC PD Digital Display Fast Charging Desktop Charging Station for iPhone 16 16 Pro 15 14 13 Pro Max for MacBook Pro for Airpods for Apple Watch,US$35.99,,92 reviews,https://www.banggood.com/GaN-Tech-Blitzwolf-BW-S31-240W-6-Port-USB-PD-Charger-4USB-C+2USB-A-QC-PD-Digital-Display-Fast-Charging-Desktop-Charging-Station-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-MacBook-Pro-for-Airpods-for-Apple-Watch-p-2035160.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=c5e91763845495987,35.99,,92,0.386989247311828,0,Moderate
chargers,BlitzWolf BW-EC3 3-Layer Vertical Cube EU Socket Plug Power Outlet Extender with 12 AC Outlets / 2 USB-A / 2 USB-C for MacBook iPad Game Office Home,US$32.99,,14 reviews,https://www.banggood.com/BlitzWolf-BW-EC3-3-Layer-Vertical-Cube-EU-Socket-Plug-Power-Outlet-Extender-with-12-AC-Outlets-or-2-USB-A-or-2-USB-C-for-MacBook-iPad-Game-Office-Home-p-2036786.html?cur_warehouse=CN&ID=6291412&rmmds=CategoryPhonesPop&trace_id=c5e91763845495987,32.99,,14,2.1993333333333336,0,Moderate
chargers,BlitzWolf® BW-TA3 Universal Travel Adapter with 4 AC Outlet 2 USB-C 2 USB-A Ports International Travel Plug 220V to 110V Step-Down Power Voltage Converter for EU UK US AUS,US$20.99,,5 reviews,https://www.banggood.com/BlitzWolf-BW-TA3-Universal-Travel-Adapter-with-4-AC-Outlet-2-USB-C-2-USB-A-Ports-International-Travel-Plug-220V-to-110V-Step-Down-Power-Voltage-Converter-for-EU-UK-US-AUS-p-2032282.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=c5e91763845495987,20.99,,5,3.498333333333333,0,Moderate
chargers,CH145-PD 3-Port USB PD Charger USB-A+2USB-C PD3.0/3.1 QC3.0/4.0 PPS Fast Charging Wall Charger Adapter EU Plug US Plug for iPhone 16 16 Plus 15 Pro 14 13 12 Pro Max for Xiaomi 15pro for Samsung Galaxy Z Flip6 for Huawei Mate XT,US$7.21,,8 reviews,https://www.banggood.com/CH145-PD-3-Port-USB-PD-Charger-USB-A+2USB-C-PD3_0-or-3_1-QC3_0-or-4_0-PPS-Fast-Charging-Wall-Charger-Adapter-EU-Plug-US-Plug-for-iPhone-16-16-Plus-15-Pro-14-13-12-Pro-Max-for-Xiaomi-15pro-for-Samsung-Galaxy-Z-Flip6-for-Huawei-Mate-XT-p-2027598.html?cur_warehouse=CN&ID=47184&rmmds=CategoryPhonesPop&trace_id=c5e91763845495987,7.21,,8,0.8011111111111111,0,Cheap
chargers,[GaN Tech] LDNIO 140W 5-Port USB PD Wireless Charger 2USB-A+3USB-C PD3.0 QC3.0 AFC FCP SCP DCP PPS Apple2.4A Fast Wireless Charging Desktop Charging Station EU Plug US Plug for iPhone 16 16 Pro 15 14 13 for Huawei Pura X for Samsung Galaxy S25 Ultra,US$41.99,,0 review,https://www.banggood.com/GaN-Tech-LDNIO-140W-5-Port-USB-PD-Wireless-Charger-2USB-A+3USB-C-PD3_0-QC3_0-AFC-FCP-SCP-DCP-PPS-Apple2_4A-Fast-Wireless-Charging-Desktop-Charging-Station-EU-Plug-US-Plug-for-iPhone-16-16-Pro-15-14-13-for-Huawei-Pura-X-for-Samsung-Galaxy-S25-Ultra-p-2032212.html?cur_warehouse=CN&ID=471846287853&rmmds=CategoryPhonesPop&trace_id=c5e91763845495987,41.99,,0,41.99,0,Moderate
chargers,3.1A 3-Port USB Charger Digital Display Fast Charging Wall Charger Adapter EU Plug for iPhone13 14 14 Pro Max for Huawei Mate50 for Xiaomi Mi13 for Samsung Galaxy S22 for Redmi K60,US$6.19,,33 reviews,https://www.banggood.com/3_1A-3-Port-USB-Charger-Digital-Display-Fast-Charging-Wall-Charger-Adapter-EU-Plug-for-iPhone13-14-14-Pro-Max-for-Huawei-Mate50-for-Xiaomi-Mi13-for-Samsung-Galaxy-S22-for-Redmi-K60-p-1980800.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryPhonesPop&trace_id=c5e91763845495987,6.19,,33,0.18205882352941177,0,Cheap
chargers,30W 4-Port USB PD Charger Dual USB-A+USB-C PD3.0 QC4.0+QC3.0 Support SCP FCP Fast Charging Wall Charger Adapter EU Plug for iPhone12 13 14 14 Pro 14Pro Max for Huawei Mate50 for Oppo Reno9 for Redmi K60 for Samsung Galaxy S23,US$4.96,,41 reviews,https://www.banggood.com/30W-4-Port-USB-PD-Charger-Dual-USB-A+USB-C-PD3_0-QC4_0+QC3_0-Support-SCP-FCP-Fast-Charging-Wall-Charger-Adapter-EU-Plug-for-iPhone12-13-14-14-Pro-14Pro-Max-for-Huawei-Mate50-for-Oppo-Reno9-for-Redmi-K60-for-Samsung-Galaxy-S23-p-1982670.html?cur_warehouse=CN&ID=233&rmmds=CategoryPhonesPop&trace_id=c5e91763845495987,4.96,,41,0.1180952380952381,0,Cheap
